0.0 0.90533399148 0.947792336479
0.005 0.900005576845 0.942104558149
0.01 0.894738324898 0.936444800793
0.015 0.889460396401 0.930822485662
0.02 0.884206064536 0.925252384173
0.025 0.879005410042 0.91978294296
0.03 0.873876679739 0.914331574259
0.035 0.868765335812 0.908903964756
0.04 0.863620660806 0.903498913708
0.045 0.858553560508 0.898155066846
0.05 0.853482632899 0.892832809959
0.055 0.848474602204 0.8876057622
0.06 0.843487616636 0.882402391151
0.065 0.838562673752 0.877230913618
0.07 0.833657461638 0.872064244641
0.075 0.828780777841 0.866977252082
0.08 0.823928700616 0.861928110792
0.085 0.819104704552 0.856889957256
0.09 0.81432688095 0.85191685667
0.095 0.80953197872 0.847000400543
0.1 0.804791483633 0.842081654819
0.105 0.800062275112 0.837209225715
0.11 0.7954194556 0.832393580546
0.115 0.790778217188 0.827590046514
0.12 0.786141077197 0.822846790719
0.125 0.781547236298 0.818135947732
0.13 0.777011156959 0.813427238088
0.135 0.772502368905 0.808804178888
0.14 0.768012682376 0.804173480851
0.145 0.763563079497 0.799605154949
0.15 0.759125867911 0.795041937875
0.155 0.754750472329 0.790511676386
0.16 0.750381838465 0.786064057949
0.165 0.74603574466 0.781634046626
0.17 0.741769394915 0.777239439384
0.175 0.737486270465 0.772867479218
0.18 0.733213163415 0.768515473308
0.185 0.729021143883 0.764174926038
0.19 0.724835683392 0.759892891926
0.195 0.720663313499 0.755663954923
0.2 0.716526104805 0.751432487336
0.205 0.712435746504 0.747273922654
0.21 0.708336347184 0.74312320894
0.215 0.704292245587 0.739001345386
0.22 0.700239087674 0.73490252812
0.225 0.696246359833 0.730852784939
0.23 0.692260149586 0.726818094079
0.235 0.688330840019 0.722790677135
0.24 0.684424065833 0.718814759293
0.245 0.680520588738 0.714868553043
0.25 0.676670581877 0.710976567262
0.255 0.672857787393 0.707103776391
0.26 0.669070907144 0.703272159484
0.265 0.665291028932 0.699456597552
0.27 0.661560576124 0.695692041835
0.275 0.657877685257 0.69193786064
0.28 0.654200206869 0.688204952781
0.285 0.65053884573 0.684504749163
0.29 0.646921182184 0.680834382464
0.295 0.643356804845 0.677193187328
0.3 0.639806644581 0.673599663711
0.305 0.636273453875 0.670004866124
0.31 0.632755259478 0.666442485305
0.315 0.629280057396 0.662912380511
0.32 0.625827048781 0.659416982904
0.325 0.622409653919 0.655955781893
0.33 0.6190045987 0.652506224568
0.335 0.615652254608 0.64908430491
0.34 0.612328292891 0.645704973284
0.345 0.609012260968 0.642345173202
0.35 0.60572797271 0.639022741121
0.355 0.602489702425 0.635724373648
0.36 0.599276351229 0.632458065893
0.365 0.596087036671 0.629239202581
0.37 0.592929749106 0.626037527028
0.375 0.589795170172 0.62285964491
0.38 0.5866985686 0.619704700648
0.385 0.583636396382 0.616578644934
0.39 0.580593234987 0.613483344634
0.395 0.577579091914 0.610425344126
0.4 0.574603997544 0.607400118475
0.405 0.571661640926 0.604400184734
0.41 0.568726697993 0.601418637725
0.415 0.565828393964 0.598471664463
0.42 0.562978805265 0.595539060906
0.425 0.560140529554 0.592661643104
0.43 0.557352294155 0.589812662799
0.435 0.554598123681 0.586986750421
0.44 0.551865071647 0.584198535814
0.445 0.549144621941 0.581462434465
0.45 0.546466510698 0.578740321166
0.455 0.543844925995 0.576043849403
0.46 0.541256436477 0.573375685338
0.465 0.538697025841 0.57074246639
0.47 0.536143042398 0.56814143692
0.475 0.533627381774 0.565574663128
0.48 0.531144308398 0.563041096015
0.485 0.528716720242 0.560532204383
0.49 0.526302300035 0.558071005897
0.495 0.523939814264 0.555642070372
0.5 0.521612935933 0.553227058004
0.505 0.519328044647 0.550855041946
0.51 0.517066380731 0.548517071913
0.515 0.514846054738 0.54622981928
0.52 0.512651801117 0.543979538451
