	80	61
1.30054	18.5946	5.93713e-09	1.96053e-08	1.156	0.628867
1.30054	19.1583	4.48128e-09	1.47758e-08	1.156	0.563687
1.30054	19.6475	3.36394e-09	1.10781e-08	1.156	0.489252
1.30054	20.0543	2.48555e-09	8.1773e-09	1.156	0.406783
1.30054	20.3719	1.77284e-09	5.82802e-09	1.156	0.317637
1.30054	20.5952	1.17031e-09	3.84521e-09	1.156	0.223281
1.30054	20.7205	6.34228e-10	2.0832e-09	1.156	0.125309
1.30054	21.098	1.72176e-09	5.65011e-09	1.156	0.377521
1.30054	22.5598	4.52667e-09	1.4797e-08	1.156	1.46174
1.30054	25.0931	4.22893e-09	1.36975e-08	1.156	2.5333
1.30054	28.5394	2.71231e-09	8.5947e-09	1.156	3.44629
1.30054	32.6822	1.47572e-09	4.44559e-09	1.156	4.14281
1.30054	37.2612	7.67621e-10	2.08572e-09	1.156	4.57904
1.30054	41.9888	4.12538e-10	9.36847e-10	1.156	4.72756
1.30054	46.5678	2.38136e-10	4.16212e-10	1.156	4.57904
1.30054	50.7106	1.4739e-10	1.86836e-10	1.156	4.14281
1.30054	54.1569	9.44948e-11	8.58994e-11	1.156	3.44629
1.30054	56.6902	5.8916e-11	4.02869e-11	1.156	2.5333
1.30054	58.152	3.11875e-11	1.77935e-11	1.156	1.46174
1.30054	60.8049	4.90929e-11	1.94642e-11	1.156	2.65296
1.30054	70.4853	1.18858e-10	6.60292e-12	1.156	9.68042
1.30054	87.2622	1.22857e-10	5.74403e-12	1.156	16.7768
1.30054	110.085	9.40503e-11	2.91205e-11	1.156	22.8231
1.30054	137.521	6.13551e-11	3.83616e-11	1.156	27.4358
1.30054	167.846	3.7125e-11	3.42394e-11	1.156	30.3248
1.30054	199.154	2.20365e-11	2.62184e-11	1.156	31.3084
1.30054	229.479	1.32203e-11	1.88461e-11	1.156	30.3248
1.30054	256.915	7.9785e-12	1.28437e-11	1.156	27.4358
1.30054	279.738	4.86411e-12	8.61948e-12	1.156	22.8231
1.30054	296.515	2.90726e-12	5.40724e-12	1.156	16.7768
1.30054	306.195	1.59253e-12	3.15529e-12	1.156	9.68042
1.30054	311.266	7.9199e-13	1.61065e-12	1.156	5.07083
1.30054	322.882	1.44768e-12	2.97101e-12	1.156	11.6165
1.30054	343.015	2.06707e-12	4.35708e-12	1.156	20.1322
1.30054	370.402	2.08311e-12	4.96871e-12	1.156	27.3877
1.30054	403.325	2.54348e-12	6.45823e-12	1.156	32.923
1.30054	439.715	8.29377e-13	1.23605e-12	1.156	36.3897
1.30054	477.285	3.54564e-12	1.10115e-11	1.156	37.57
1.30054	513.675	9.02354e-13	1.35401e-13	1.156	36.3897
1.30054	546.598	5.90583e-12	1.70518e-11	1.156	32.923
1.30054	573.985	7.12181e-13	2.9605e-15	1.156	27.3877
1.30054	594.118	2.57977e-12	3.86445e-12	1.156	20.1322
1.30054	605.734	2.74284e-13	1.0247e-13	1.156	11.6165
3.61075	5.5	0.000149443	0.00e-25	2.31021	1.000
3.61075	8.52948	8.51474e-07	3.39907e-06	2.31021	0.0294783
3.61075	8.65479	3.45439e-06	1.36191e-05	2.31021	0.125309
3.61075	8.87807	4.336e-06	1.677e-05	2.31021	0.223281
3.61075	9.1957	4.21053e-06	1.59266e-05	2.31021	0.317637
3.61075	9.60249	3.66719e-06	1.35649e-05	2.31021	0.406783
3.61075	10.0917	2.99694e-06	1.08588e-05	2.31021	0.489251
3.61075	10.6554	2.34815e-06	8.35452e-06	2.31021	0.563687
3.61075	11.2843	1.7881e-06	6.26388e-06	2.31021	0.628867
3.61075	11.968	1.33646e-06	4.62145e-06	2.31021	0.683721
3.61075	12.6954	9.87797e-07	3.37963e-06	2.31021	0.727349
3.61075	13.4544	7.2614e-07	2.46307e-06	2.31021	0.759033
3.61075	14.2327	5.33212e-07	1.79619e-06	2.31021	0.778255
3.61075	15.0173	3.92249e-07	1.31408e-06	2.31021	0.784697
3.61075	15.7956	2.89924e-07	9.67062e-07	2.31021	0.778255
3.61075	16.5546	2.15482e-07	7.1628e-07	2.31021	0.759033
3.61075	17.282	1.61111e-07	5.34077e-07	2.31021	0.727349
3.61075	17.9657	1.21115e-07	4.006e-07	2.31021	0.683721
3.61075	18.5946	9.13857e-08	3.01723e-07	2.31021	0.628867
3.61075	19.1583	6.89804e-08	2.2741e-07	2.31021	0.563687
3.61075	19.6475	5.17834e-08	1.70507e-07	2.31021	0.489252
3.61075	20.0543	3.82631e-08	1.25863e-07	2.31021	0.406783
3.61075	20.3719	2.7292e-08	8.9706e-08	2.31021	0.317637
3.61075	20.5952	1.80168e-08	5.91872e-08	2.31021	0.223281
3.61075	20.7205	9.76393e-09	3.20659e-08	2.31021	0.125309
3.61075	21.098	2.65073e-08	8.69722e-08	2.31021	0.377521
3.61075	22.5598	6.96971e-08	2.27794e-07	2.31021	1.46174
3.61075	25.0931	6.51231e-08	2.10901e-07	2.31021	2.5333
3.61075	28.5394	4.17757e-08	1.32359e-07	2.31021	3.44629
3.61075	32.6822	2.27336e-08	6.84782e-08	2.31021	4.14281
3.61075	37.2612	1.18272e-08	3.21365e-08	2.31021	4.57904
3.61075	41.9888	6.35688e-09	1.44398e-08	2.31021	4.72756
3.61075	46.5678	3.66958e-09	6.41793e-09	2.31021	4.57904
3.61075	50.7106	2.27116e-09	2.88257e-09	2.31021	4.14281
3.61075	54.1569	1.45601e-09	1.32614e-09	2.31021	3.44629
3.61075	56.6902	9.07758e-10	6.22371e-10	2.31021	2.5333
3.61075	58.152	4.80514e-10	2.75016e-10	2.31021	1.46174
3.61075	60.8049	7.56348e-10	3.01192e-10	2.31021	2.65296
3.61075	70.4853	1.83091e-09	1.03976e-10	2.31021	9.68042
3.61075	87.2622	1.89228e-09	8.91731e-11	2.31021	16.7768
3.61075	110.085	1.44854e-09	4.48055e-10	2.31021	22.8231
3.61075	137.521	9.44966e-10	5.90087e-10	2.31021	27.4358
3.61075	167.846	5.71764e-10	5.26667e-10	2.31021	30.3248
3.61075	199.154	3.39358e-10	4.03274e-10	2.31021	31.3084
3.61075	229.479	2.03567e-10	2.8986e-10	2.31021	30.3248
3.61075	256.915	1.22847e-10	1.97556e-10	2.31021	27.4358
3.61075	279.738	7.48889e-11	1.32578e-10	2.31021	22.8231
3.61075	296.515	4.47585e-11	8.31753e-11	2.31021	16.7768
3.61075	306.195	2.45075e-11	4.85091e-11	2.31021	9.68042
3.61075	311.266	1.21869e-11	2.47591e-11	2.31021	5.07083
3.61075	322.882	2.22863e-11	4.56981e-11	2.31021	11.6165
3.61075	343.015	3.18188e-11	6.70282e-11	2.31021	20.1322
3.61075	370.402	3.20584e-11	7.64021e-11	2.31021	27.3877
3.61075	403.325	3.90948e-11	9.91993e-11	2.31021	32.923
3.61075	439.715	1.27817e-11	1.91575e-11	2.31021	36.3897
3.61075	477.285	5.43107e-11	1.68631e-10	2.31021	37.57
3.61075	513.675	1.37647e-11	2.00745e-12	2.31021	36.3897
3.61075	546.598	9.03032e-11	2.60822e-10	2.31021	32.923
3.61075	573.985	1.09679e-11	1.12011e-13	2.31021	27.3877
3.61075	594.118	3.93043e-11	5.87341e-11	2.31021	20.1322
3.61075	605.734	4.24732e-12	1.58347e-12	2.31021	11.6165
7.07162	5.5	0.000847278	0.00e-25	3.46087	1.000
7.07162	8.52948	4.84135e-06	1.93261e-05	3.46087	0.0294783
7.07162	8.65479	1.96467e-05	7.74538e-05	3.46087	0.125309
7.07162	8.87807	2.46724e-05	9.54137e-05	3.46087	0.223281
7.07162	9.1957	2.3973e-05	9.06653e-05	3.46087	0.317637
7.07162	9.60249	2.08937e-05	7.72695e-05	3.46087	0.406783
7.07162	10.0917	1.70871e-05	6.18958e-05	3.46087	0.489251
7.07162	10.6554	1.33975e-05	4.76529e-05	3.46087	0.563687
7.07162	11.2843	1.02089e-05	3.57507e-05	3.46087	0.628867
7.07162	11.968	7.63501e-06	2.63921e-05	3.46087	0.683721
7.07162	12.6954	5.64632e-06	1.93107e-05	3.46087	0.727349
7.07162	13.4544	4.15276e-06	1.40804e-05	3.46087	0.759033
7.07162	14.2327	3.05078e-06	1.02725e-05	3.46087	0.778255
7.07162	15.0173	2.24517e-06	7.51826e-06	3.46087	0.784697
7.07162	15.7956	1.66005e-06	5.53467e-06	3.46087	0.778255
7.07162	16.5546	1.23418e-06	4.10058e-06	3.46087	0.759033
7.07162	17.282	9.23011e-07	3.05827e-06	3.46087	0.727349
7.07162	17.9657	6.94025e-07	2.29445e-06	3.46087	0.683721
7.07162	18.5946	5.23771e-07	1.72845e-06	3.46087	0.628867
7.07162	19.1583	3.95421e-07	1.30295e-06	3.46087	0.563687
7.07162	19.6475	2.96882e-07	9.7705e-07	3.46087	0.489252
7.07162	20.0543	2.19392e-07	7.21308e-07	3.46087	0.406783
7.07162	20.3719	1.56499e-07	5.14136e-07	3.46087	0.317637
7.07162	20.5952	1.03318e-07	3.39241e-07	3.46087	0.223281
7.07162	20.7205	5.59936e-08	1.83796e-07	3.46087	0.125309
7.07162	21.098	1.52026e-07	4.98555e-07	3.46087	0.377521
7.07162	22.5598	3.99865e-07	1.30623e-06	3.46087	1.46174
7.07162	25.0931	3.73814e-07	1.20998e-06	3.46087	2.5333
7.07162	28.5394	2.39941e-07	7.5986e-07	3.46087	3.44629
7.07162	32.6822	1.30651e-07	3.93422e-07	3.46087	4.14281
7.07162	37.2612	6.80073e-08	1.84797e-07	3.46087	4.57904
7.07162	41.9888	3.65647e-08	8.31267e-08	3.46087	4.72756
7.07162	46.5678	2.11093e-08	3.69988e-08	3.46087	4.57904
7.07162	50.7106	1.30636e-08	1.66472e-08	3.46087	4.14281
7.07162	54.1569	8.37353e-09	7.67466e-09	3.46087	3.44629
7.07162	56.6902	5.21974e-09	3.60942e-09	3.46087	2.5333
7.07162	58.152	2.76278e-09	1.59743e-09	3.46087	1.46174
7.07162	60.8049	4.34801e-09	1.75607e-09	3.46087	2.65296
7.07162	70.4853	1.05201e-08	6.39768e-10	3.46087	9.68042
7.07162	87.2622	1.08684e-08	5.25381e-10	3.46087	16.7768
7.07162	110.085	8.31883e-09	2.56481e-09	3.46087	22.8231
7.07162	137.521	5.4267e-09	3.37492e-09	3.46087	27.4358
7.07162	167.846	3.28311e-09	3.01197e-09	3.46087	30.3248
7.07162	199.154	1.9481e-09	2.30603e-09	3.46087	31.3084
7.07162	229.479	1.16815e-09	1.65718e-09	3.46087	30.3248
7.07162	256.915	7.04838e-10	1.1297e-09	3.46087	27.4358
7.07162	279.738	4.29583e-10	7.58086e-10	3.46087	22.8231
7.07162	296.515	2.56702e-10	4.75702e-10	3.46087	16.7768
7.07162	306.195	1.40368e-10	2.76953e-10	3.46087	9.68042
7.07162	311.266	6.97815e-11	1.41304e-10	3.46087	5.07083
7.07162	322.882	1.27793e-10	2.61312e-10	3.46087	11.6165
7.07162	343.015	1.82403e-10	3.83476e-10	3.46087	20.1322
7.07162	370.402	1.83644e-10	4.36456e-10	3.46087	27.3877
7.07162	403.325	2.23047e-10	5.64713e-10	3.46087	32.923
7.07162	439.715	7.35627e-11	1.12261e-10	3.46087	36.3897
7.07162	477.285	3.06402e-10	9.50613e-10	3.46087	37.57
7.07162	513.675	7.66334e-11	1.0185e-11	3.46087	36.3897
7.07162	546.598	5.06516e-10	1.46461e-09	3.46087	32.923
7.07162	573.985	6.29589e-11	1.89356e-12	3.46087	27.3877
7.07162	594.118	2.17871e-10	3.2296e-10	3.46087	20.1322
7.07162	605.734	2.48089e-11	9.21228e-12	3.46087	11.6165
11.6778	5.5	0.00298109	0.00e-25	4.60618	1.000
11.6778	8.52948	1.71461e-05	6.84408e-05	4.60618	0.0294783
11.6778	8.65479	6.96264e-05	0.000274453	4.60618	0.125309
11.6778	8.87807	8.75326e-05	0.000338425	4.60618	0.223281
11.6778	9.1957	8.51704e-05	0.000321995	4.60618	0.317637
11.6778	9.60249	7.4348e-05	0.000274822	4.60618	0.406783
11.6778	10.0917	6.0903e-05	0.000220482	4.60618	0.489251
11.6778	10.6554	4.78297e-05	0.000170007	4.60618	0.563687
11.6778	11.2843	3.65027e-05	0.000127731	4.60618	0.628867
11.6778	11.968	2.73388e-05	9.44233e-05	4.60618	0.683721
11.6778	12.6954	2.02443e-05	6.91738e-05	4.60618	0.727349
11.6778	13.4544	1.49067e-05	5.04945e-05	4.60618	0.759033
11.6778	14.2327	1.09625e-05	3.68757e-05	4.60618	0.778255
11.6778	15.0173	8.07534e-06	2.70133e-05	4.60618	0.784697
11.6778	15.7956	5.97554e-06	1.99014e-05	4.60618	0.778255
11.6778	16.5546	4.44567e-06	1.47546e-05	4.60618	0.759033
11.6778	17.282	3.32683e-06	1.10107e-05	4.60618	0.727349
11.6778	17.9657	2.50281e-06	8.2649e-06	4.60618	0.683721
11.6778	18.5946	1.88969e-06	6.22883e-06	4.60618	0.628867
11.6778	19.1583	1.42716e-06	4.69719e-06	4.60618	0.563687
11.6778	19.6475	1.07185e-06	3.52339e-06	4.60618	0.489252
11.6778	20.0543	7.92282e-07	2.60178e-06	4.60618	0.406783
11.6778	20.3719	5.65268e-07	1.85485e-06	4.60618	0.317637
11.6778	20.5952	3.73231e-07	1.22404e-06	4.60618	0.223281
11.6778	20.7205	2.02288e-07	6.63215e-07	4.60618	0.125309
11.6778	21.098	5.49342e-07	1.79938e-06	4.60618	0.377521
11.6778	22.5598	1.44602e-06	4.71805e-06	4.60618	1.46174
11.6778	25.0931	1.35342e-06	4.37569e-06	4.60618	2.5333
11.6778	28.5394	8.69932e-07	2.752e-06	4.60618	3.44629
11.6778	32.6822	4.7436e-07	1.42735e-06	4.60618	4.14281
11.6778	37.2612	2.47219e-07	6.71849e-07	4.60618	4.57904
11.6778	41.9888	1.33022e-07	3.02993e-07	4.60618	4.72756
11.6778	46.5678	7.68118e-08	1.35297e-07	4.60618	4.57904
11.6778	50.7106	4.75254e-08	6.11233e-08	4.60618	4.14281
11.6778	54.1569	3.04512e-08	2.83134e-08	4.60618	3.44629
11.6778	56.6902	1.89756e-08	1.33799e-08	4.60618	2.5333
11.6778	58.152	1.00416e-08	5.94233e-09	4.60618	1.46174
11.6778	60.8049	1.57973e-08	6.58762e-09	4.60618	2.65296
11.6778	70.4853	3.81779e-08	2.67969e-09	4.60618	9.68042
11.6778	87.2622	3.94049e-08	2.01824e-09	4.60618	16.7768
11.6778	110.085	3.01528e-08	9.2284e-09	4.60618	22.8231
11.6778	137.521	1.96684e-08	1.21175e-08	4.60618	27.4358
11.6778	167.846	1.1896e-08	1.08121e-08	4.60618	30.3248
11.6778	199.154	7.0545e-09	8.27571e-09	4.60618	31.3084
11.6778	229.479	4.22648e-09	5.94452e-09	4.60618	30.3248
11.6778	256.915	2.54927e-09	4.05436e-09	4.60618	27.4358
11.6778	279.738	1.55295e-09	2.72027e-09	4.60618	22.8231
11.6778	296.515	9.27601e-10	1.7078e-09	4.60618	16.7768
11.6778	306.195	5.05661e-10	9.90309e-10	4.60618	9.68042
11.6778	311.266	2.51222e-10	5.04825e-10	4.60618	5.07083
11.6778	322.882	4.61584e-10	9.37744e-10	4.60618	11.6165
11.6778	343.015	6.58386e-10	1.37769e-09	4.60618	20.1322
11.6778	370.402	6.61781e-10	1.56274e-09	4.60618	27.3877
11.6778	403.325	7.96263e-10	2.00569e-09	4.60618	32.923
11.6778	439.715	2.68191e-10	4.25698e-10	4.60618	36.3897
11.6778	477.285	1.06578e-09	3.30015e-09	4.60618	37.57
11.6778	513.675	2.58854e-10	2.7913e-11	4.60618	36.3897
11.6778	546.598	1.73781e-09	5.03807e-09	4.60618	32.923
11.6778	573.985	2.27736e-10	1.75886e-11	4.60618	27.3877
11.6778	594.118	7.26782e-10	1.05633e-09	4.60618	20.1322
11.6778	605.734	9.32202e-11	3.48063e-11	4.60618	11.6165
17.4222	5.5	0.00779984	0.00e-25	5.7444	1.000
17.4222	8.52948	4.54129e-05	0.000181248	5.7444	0.0294783
17.4222	8.65479	0.000184641	0.000727624	5.7444	0.125309
17.4222	8.87807	0.000232608	0.000898901	5.7444	0.223281
17.4222	9.1957	0.000226935	0.000857342	5.7444	0.317637
17.4222	9.60249	0.000198695	0.00073378	5.7444	0.406783
17.4222	10.0917	0.000163275	0.00059042	5.7444	0.489251
17.4222	10.6554	0.000128626	0.000456585	5.7444	0.563687
17.4222	11.2843	9.84549e-05	0.000344007	5.7444	0.628867
17.4222	11.968	7.39403e-05	0.000254963	5.7444	0.683721
17.4222	12.6954	5.48893e-05	0.000187229	5.7444	0.727349
17.4222	13.4544	4.05081e-05	0.000136963	5.7444	0.759033
17.4222	14.2327	2.98495e-05	0.000100215	5.7444	0.778255
17.4222	15.0173	2.20281e-05	7.35404e-05	5.7444	0.784697
17.4222	15.7956	1.63251e-05	5.42584e-05	5.7444	0.778255
17.4222	16.5546	1.21618e-05	4.02784e-05	5.7444	0.759033
17.4222	17.282	9.1117e-06	3.00917e-05	5.7444	0.727349
17.4222	17.9657	6.86177e-06	2.26097e-05	5.7444	0.683721
17.4222	18.5946	5.18532e-06	1.70542e-05	5.7444	0.628867
17.4222	19.1583	3.91902e-06	1.28698e-05	5.7444	0.563687
17.4222	19.6475	2.9451e-06	9.65937e-06	5.7444	0.489252
17.4222	20.0543	2.17799e-06	7.13616e-06	5.7444	0.406783
17.4222	20.3719	1.5545e-06	5.0893e-06	5.7444	0.317637
17.4222	20.5952	1.02665e-06	3.35932e-06	5.7444	0.223281
17.4222	20.7205	5.56512e-07	1.82041e-06	5.7444	0.125309
17.4222	21.098	1.51191e-06	4.94099e-06	5.7444	0.377521
17.4222	22.5598	3.98571e-06	1.29746e-05	5.7444	1.46174
17.4222	25.0931	3.73898e-06	1.2061e-05	5.7444	2.5333
17.4222	28.5394	2.40971e-06	7.60718e-06	5.7444	3.44629
17.4222	32.6822	1.31754e-06	3.95873e-06	5.7444	4.14281
17.4222	37.2612	6.88257e-07	1.87076e-06	5.7444	4.57904
17.4222	41.9888	3.70885e-07	8.47793e-07	5.7444	4.72756
17.4222	46.5678	2.14254e-07	3.80889e-07	5.7444	4.57904
17.4222	50.7106	1.32513e-07	1.7338e-07	5.7444	4.14281
17.4222	54.1569	8.48444e-08	8.10193e-08	5.7444	3.44629
17.4222	56.6902	5.28361e-08	3.86217e-08	5.7444	2.5333
17.4222	58.152	2.79489e-08	1.72612e-08	5.7444	1.46174
17.4222	60.8049	4.39372e-08	1.94225e-08	5.7444	2.65296
17.4222	70.4853	1.05948e-07	9.34853e-09	5.7444	9.68042
17.4222	87.2622	1.09152e-07	6.2147e-09	5.7444	16.7768
17.4222	110.085	8.34766e-08	2.52097e-08	5.7444	22.8231
17.4222	137.521	5.44431e-08	3.29526e-08	5.7444	27.4358
17.4222	167.846	3.29121e-08	2.93884e-08	5.7444	30.3248
17.4222	199.154	1.94955e-08	2.24815e-08	5.7444	31.3084
17.4222	229.479	1.16614e-08	1.61347e-08	5.7444	30.3248
17.4222	256.915	7.02899e-09	1.1014e-08	5.7444	27.4358
17.4222	279.738	4.2779e-09	7.38775e-09	5.7444	22.8231
17.4222	296.515	2.5532e-09	4.64201e-09	5.7444	16.7768
17.4222	306.195	1.38389e-09	2.67182e-09	5.7444	9.68042
17.4222	311.266	6.86741e-10	1.35981e-09	5.7444	5.07083
17.4222	322.882	1.2695e-09	2.54702e-09	5.7444	11.6165
17.4222	343.015	1.80823e-09	3.74934e-09	5.7444	20.1322
17.4222	370.402	1.8122e-09	4.22683e-09	5.7444	27.3877
17.4222	403.325	2.14177e-09	5.34217e-09	5.7444	32.923
17.4222	439.715	7.52815e-10	1.27679e-09	5.7444	36.3897
17.4222	477.285	2.72842e-09	8.41264e-09	5.7444	37.57
17.4222	513.675	6.30828e-10	5.24425e-11	5.7444	36.3897
17.4222	546.598	4.32885e-09	1.26117e-08	5.7444	32.923
17.4222	573.985	6.25773e-10	1.07176e-10	5.7444	27.3877
17.4222	594.118	1.71114e-09	2.38532e-09	5.7444	20.1322
17.4222	605.734	2.73362e-10	1.07921e-10	5.7444	11.6165
24.2959	5.5	0.0164489	0.00e-25	6.87375	1.000
24.2959	8.52948	9.76568e-05	0.000389676	6.87375	0.0294783
24.2959	8.65479	0.00039788	0.00156723	6.87375	0.125309
24.2959	8.87807	0.000502971	0.00194214	6.87375	0.223281
24.2959	9.1957	0.000492881	0.00185983	6.87375	0.317637
24.2959	9.60249	0.000433716	0.00159917	6.87375	0.406783
24.2959	10.0917	0.00035827	0.00129304	6.87375	0.489251
24.2959	10.6554	0.000283706	0.00100483	6.87375	0.563687
24.2959	11.2843	0.000218236	0.000760618	6.87375	0.628867
24.2959	11.968	0.000164652	0.000566203	6.87375	0.683721
24.2959	12.6954	0.000122742	0.000417445	6.87375	0.727349
24.2959	13.4544	9.0926e-05	0.000306475	6.87375	0.759033
24.2959	14.2327	6.72273e-05	0.000224967	6.87375	0.778255
24.2959	15.0173	4.97634e-05	0.000165572	6.87375	0.784697
24.2959	15.7956	3.69752e-05	0.000122462	6.87375	0.778255
24.2959	16.5546	2.76082e-05	9.11072e-05	6.87375	0.759033
24.2959	17.282	2.07252e-05	6.81954e-05	6.87375	0.727349
24.2959	17.9657	1.56344e-05	5.13243e-05	6.87375	0.683721
24.2959	18.5946	1.1832e-05	3.87682e-05	6.87375	0.628867
24.2959	19.1583	8.95364e-06	2.92913e-05	6.87375	0.563687
24.2959	19.6475	6.73546e-06	2.20064e-05	6.87375	0.489252
24.2959	20.0543	4.98515e-06	1.62709e-05	6.87375	0.406783
24.2959	20.3719	3.56025e-06	1.1611e-05	6.87375	0.317637
24.2959	20.5952	2.35233e-06	7.66732e-06	6.87375	0.223281
24.2959	20.7205	1.27542e-06	4.15587e-06	6.87375	0.125309
24.2959	21.098	3.46742e-06	1.12876e-05	6.87375	0.377521
24.2959	22.5598	9.16389e-06	2.97144e-05	6.87375	1.46174
24.2959	25.0931	8.62978e-06	2.77297e-05	6.87375	2.5333
24.2959	28.5394	5.58679e-06	1.75743e-05	6.87375	3.44629
24.2959	32.6822	3.06857e-06	9.19687e-06	6.87375	4.14281
24.2959	37.2612	1.60928e-06	4.37489e-06	6.87375	4.57904
24.2959	41.9888	8.69396e-07	1.99861e-06	6.87375	4.72756
